# Group central  sfr_inst     Mstar        MHI         MH2
    395       1     0.0000    1.4659e+11   7.1086e+09   6.6973e+08
    396       1     0.0000    1.4655e+11   1.4533e+09   1.4140e+08
    397       1     0.0000    1.4858e+11   2.4567e+09   5.9832e+07
    398       0     0.0000    1.4668e+11   0.0000e+00   0.0000e+00
    399       1     1.8351    1.4219e+11   3.7665e+09   7.8515e+09
    400       0     0.8850    1.4885e+11   2.8787e+08   1.4193e+09
    401       0     0.0000    1.4508e+11   4.7712e+08   1.2437e+08
    402       0     0.0000    1.5080e+11   0.0000e+00   0.0000e+00
    403       0     0.0000    1.5073e+11   0.0000e+00   0.0000e+00
    404       1    16.0300    1.0242e+11   1.4487e+10   3.7720e+10
